seconds	speed	acc_on	acc_active	acc_gap_setting	acc_set_speed	acc_dist	gps_lat	gps_long	gps_heading	vsl_last_update	vsl_speed	vsl_mode
58166.484	28.75	1	1	3	29.50	0	37.918406666667	-122.31757183333	179.9	1	65	1
58166.534	28.75	1	1	3	29.50	0	37.918406666667	-122.31757183333	179.9	1	65	1
58166.585	28.81	1	1	3	29.50	0	37.918354833333	-122.31757150000	179.7	1	65	1
58166.633	28.81	1	1	3	29.50	0	37.918354833333	-122.31757150000	179.7	1	65	1
58166.684	28.81	1	1	3	29.50	0	37.918354833333	-122.31757150000	179.7	1	65	1
58166.734	28.81	1	1	3	29.50	0	37.918354833333	-122.31757150000	179.7	1	65	1
58166.785	28.78	1	1	3	29.50	0	37.918302833333	-122.31757116667	179.7	1	65	1
58166.833	28.78	1	1	3	29.50	0	37.918302833333	-122.31757116667	179.7	1	65	1
58166.884	28.78	1	1	3	29.50	0	37.918302833333	-122.31757116667	179.7	1	65	1
58166.934	28.78	1	1	3	29.50	0	37.918302833333	-122.31757116667	179.7	1	65	1
58166.985	28.89	1	1	3	29.50	0	37.918251000000	-122.31757083333	179.7	1	65	1
58167.033	28.89	1	1	3	29.50	0	37.918251000000	-122.31757083333	179.7	1	65	1
58167.084	28.83	1	1	3	29.50	0	37.918251000000	-122.31757083333	179.7	1	65	1
58167.134	28.83	1	1	3	29.50	0	37.918251000000	-122.31757083333	179.7	1	65	1
58167.185	28.78	1	1	3	29.50	0	37.918199166667	-122.31757033333	179.6	1	65	1
58167.233	28.78	1	1	3	29.50	0	37.918199166667	-122.31757033333	179.6	1	65	1
58167.284	28.83	1	1	3	29.50	0	37.918199166667	-122.31757033333	179.6	1	65	1
58167.334	28.83	1	1	3	29.50	0	37.918199166667	-122.31757033333	179.6	1	65	1
58167.385	28.78	1	1	3	29.50	0	37.918147166667	-122.31757000000	179.7	1	65	1
58167.433	28.78	1	1	3	29.50	0	37.918147166667	-122.31757000000	179.7	1	65	1
58167.484	28.89	1	1	3	29.50	0	37.918147166667	-122.31757000000	179.7	1	65	1
58167.534	28.89	1	1	3	29.50	0	37.918147166667	-122.31757000000	179.7	1	65	1
58167.584	28.81	1	1	3	29.50	0	37.918095333333	-122.31756933333	179.4	1	65	1
58167.633	28.81	1	1	3	29.50	0	37.918095333333	-122.31756933333	179.4	1	65	1
58167.684	28.83	1	1	3	29.50	0	37.918095333333	-122.31756933333	179.4	1	65	1
58167.734	28.83	1	1	3	29.50	0	37.918095333333	-122.31756933333	179.4	1	65	1
58167.785	28.83	1	1	3	29.50	0	37.918043333333	-122.31756883333	179.6	1	65	1
58167.833	28.83	1	1	3	29.50	0	37.918043333333	-122.31756883333	179.6	1	65	1
58167.884	28.83	1	1	3	29.50	0	37.918043333333	-122.31756883333	179.6	1	65	1
58167.934	28.83	1	1	3	29.50	0	37.918043333333	-122.31756883333	179.6	1	65	1
58167.985	28.89	1	1	3	29.50	0	37.917991500000	-122.31756850000	179.7	1	50	1
58168.030	28.81	1	1	3	29.50	0	37.917991500000	-122.31756850000	179.7	1	50	1
58168.084	28.81	1	1	3	29.50	0	37.917991500000	-122.31756850000	179.7	1	50	1
58168.134	28.81	1	1	3	29.50	0	37.917991500000	-122.31756850000	179.7	1	50	1
58168.185	28.78	1	1	3	29.50	0	37.917939666667	-122.31756800000	179.6	1	50	1
58168.233	28.78	1	1	3	29.50	0	37.917939666667	-122.31756800000	179.6	1	50	1
58168.284	28.83	1	1	3	29.50	0	37.917939666667	-122.31756800000	179.6	1	50	1
58168.334	28.83	1	1	3	29.50	0	37.917939666667	-122.31756800000	179.6	1	50	1
58168.385	28.78	1	1	3	29.50	0	37.917887833333	-122.31756783333	179.9	1	50	1
58168.433	28.78	1	1	3	29.50	0	37.917887833333	-122.31756783333	179.9	1	50	1
58168.481	28.75	1	1	3	29.50	0	37.917887833333	-122.31756783333	179.9	1	50	1
58168.533	28.75	1	1	3	29.50	0	37.917887833333	-122.31756783333	179.9	1	50	1
58168.585	28.75	1	1	3	29.50	0	37.917836000000	-122.31756750000	179.7	1	50	1
58168.633	28.75	1	1	3	29.50	0	37.917836000000	-122.31756750000	179.7	1	50	1
58168.684	28.75	1	1	3	29.50	0	37.917836000000	-122.31756750000	179.7	1	50	1
58168.734	28.75	1	1	3	29.50	0	37.917836000000	-122.31756750000	179.7	1	50	1
58168.785	28.75	1	1	3	29.50	0	37.917784166667	-122.31756733333	179.9	1	50	1
58168.834	28.75	1	1	3	29.50	0	37.917784166667	-122.31756733333	179.9	1	50	1
58168.884	28.78	1	1	3	29.50	0	37.917784166667	-122.31756733333	179.9	1	50	1
58168.933	28.72	1	1	3	29.50	0	37.917784166667	-122.31756733333	179.9	1	50	1
58168.985	28.72	1	1	3	29.50	0	37.917732500000	-122.31756716667	179.9	1	50	1
58169.033	28.72	1	1	3	29.50	0	37.917732500000	-122.31756716667	179.9	1	50	1
58169.084	28.75	1	1	3	29.50	0	37.917732500000	-122.31756716667	179.9	1	50	1
58169.134	28.75	1	1	3	29.50	0	37.917732500000	-122.31756716667	179.9	1	50	1
58169.185	28.78	1	1	3	29.50	0	37.917732500000	-122.31756716667	179.9	1	50	1
58169.234	28.78	1	1	3	29.50	0	37.917680666667	-122.31756716667	180.0	1	50	1
58169.284	28.75	1	1	3	29.50	0	37.917680666667	-122.31756716667	180.0	1	50	1
58169.334	28.75	1	1	3	29.50	0	37.917680666667	-122.31756716667	180.0	1	50	1
58169.385	28.75	1	1	3	29.50	0	37.917628833333	-122.31756716667	180.0	1	50	1
58169.433	28.75	1	1	3	29.50	0	37.917628833333	-122.31756716667	180.0	1	50	1
58169.484	28.72	1	1	3	29.50	0	37.917628833333	-122.31756716667	180.0	1	50	1
58169.534	28.72	1	1	3	29.50	0	37.917628833333	-122.31756716667	180.0	1	50	1
58169.585	28.69	1	1	3	29.50	0	37.917577000000	-122.31756733333	180.1	1	50	1
58169.633	28.69	1	1	3	29.50	0	37.917577000000	-122.31756733333	180.1	1	50	1
58169.684	28.75	1	1	3	29.50	0	37.917577000000	-122.31756733333	180.1	1	50	1
58169.734	28.75	1	1	3	29.50	0	37.917577000000	-122.31756733333	180.1	1	50	1
58169.785	28.78	1	1	3	29.50	0	37.917525333333	-122.31756733333	180.0	1	50	1
58169.833	28.78	1	1	3	29.50	0	37.917525333333	-122.31756733333	180.0	1	50	1
58169.884	28.72	1	1	3	29.50	0	37.917525333333	-122.31756733333	180.0	1	50	1
58169.934	28.72	1	1	3	29.50	0	37.917525333333	-122.31756733333	180.0	1	50	1
58169.985	28.72	1	1	3	29.50	0	37.917473666667	-122.31756733333	180.0	6	50	1
58170.033	28.72	1	1	3	29.50	0	37.917473666667	-122.31756733333	180.0	6	50	1
58170.084	28.72	1	1	3	29.50	0	37.917473666667	-122.31756733333	180.0	6	50	1
58170.134	28.72	1	1	3	29.50	0	37.917473666667	-122.31756733333	180.0	6	50	1
58170.185	28.81	1	1	3	29.50	0	37.917421833333	-122.31756733333	180.0	6	50	1
58170.233	28.81	1	1	3	29.50	0	37.917421833333	-122.31756733333	180.0	6	50	1
58170.284	28.78	1	1	3	29.50	0	37.917421833333	-122.31756733333	180.0	6	50	1
58170.334	28.78	1	1	3	29.50	0	37.917421833333	-122.31756733333	180.0	6	50	1
58170.385	28.75	1	1	3	29.50	0	37.917370166667	-122.31756733333	180.0	6	50	1
58170.433	28.75	1	1	3	29.50	0	37.917370166667	-122.31756733333	180.0	6	50	1
58170.484	28.72	1	1	3	29.50	0	37.917370166667	-122.31756733333	180.0	6	50	1
58170.534	28.72	1	1	3	29.50	0	37.917370166667	-122.31756733333	180.0	6	50	1
58170.585	28.75	1	1	3	29.50	0	37.917318333333	-122.31756733333	180.0	6	50	1
58170.633	28.75	1	1	3	29.50	0	37.917318333333	-122.31756733333	180.0	6	50	1
58170.684	28.75	1	1	3	29.50	0	37.917318333333	-122.31756733333	180.0	6	50	1
58170.734	28.75	1	1	3	29.50	0	37.917318333333	-122.31756733333	180.0	6	50	1
58170.786	28.75	1	1	3	29.50	0	37.917266500000	-122.31756716667	179.9	6	50	1
58170.833	28.75	1	1	3	29.50	0	37.917266500000	-122.31756716667	179.9	6	50	1
58170.885	28.72	1	1	3	29.50	0	37.917266500000	-122.31756716667	179.9	6	50	1
58170.934	28.72	1	1	3	29.50	0	37.917266500000	-122.31756716667	179.9	6	50	1
58170.985	28.72	1	1	3	29.50	0	37.917214833333	-122.31756700000	179.9	6	50	1
58171.033	28.72	1	1	3	29.50	0	37.917214833333	-122.31756700000	179.9	6	50	1
58171.084	28.81	1	1	3	29.50	0	37.917214833333	-122.31756700000	179.9	6	50	1
58171.134	28.81	1	1	3	29.50	0	37.917214833333	-122.31756700000	179.9	6	50	1
58171.185	28.69	1	1	3	29.50	0	37.917163000000	-122.31756700000	180.0	6	50	1
58171.234	28.69	1	1	3	29.50	0	37.917163000000	-122.31756700000	180.0	6	50	1
58171.284	28.75	1	1	3	29.50	0	37.917163000000	-122.31756700000	180.0	6	50	1
58171.334	28.75	1	1	3	29.50	0	37.917163000000	-122.31756700000	180.0	6	50	1
58171.385	28.75	1	1	3	29.50	0	37.917111333333	-122.31756700000	180.0	6	50	1
58171.433	28.75	1	1	3	29.50	0	37.917111333333	-122.31756700000	180.0	6	50	1
58171.484	28.72	1	1	3	29.50	0	37.917111333333	-122.31756700000	180.0	6	50	1
58171.534	28.72	1	1	3	29.50	0	37.917111333333	-122.31756700000	180.0	6	50	1
58171.585	28.83	1	1	3	29.50	0	37.917059500000	-122.31756700000	180.0	6	50	1
58171.633	28.83	1	1	3	29.50	0	37.917059500000	-122.31756700000	180.0	6	50	1
58171.685	28.78	1	1	3	29.50	0	37.917059500000	-122.31756700000	180.0	6	50	1
58171.735	28.78	1	1	3	29.50	0	37.917059500000	-122.31756700000	180.0	6	50	1
58171.786	28.72	1	1	3	29.50	0	37.917007666667	-122.31756683333	179.9	6	50	1
58171.835	28.72	1	1	3	29.50	0	37.917007666667	-122.31756683333	179.9	6	50	1
58171.885	28.78	1	1	3	29.50	0	37.917007666667	-122.31756683333	179.9	6	50	1
58171.935	28.78	1	1	3	29.50	0	37.917007666667	-122.31756683333	179.9	6	50	1
58171.986	28.75	1	1	3	29.50	0	37.916956000000	-122.31756700000	180.1	6	50	1
58172.034	28.75	1	1	3	29.50	0	37.916956000000	-122.31756700000	180.1	6	50	1
58172.085	28.78	1	1	3	29.50	0	37.916956000000	-122.31756700000	180.1	6	50	1
58172.135	28.78	1	1	3	29.50	0	37.916956000000	-122.31756700000	180.1	6	50	1
58172.186	28.78	1	1	3	29.50	0	37.916904166667	-122.31756700000	180.0	6	50	1
58172.234	28.78	1	1	3	29.50	0	37.916904166667	-122.31756700000	180.0	6	50	1
58172.285	28.75	1	1	3	29.50	0	37.916904166667	-122.31756700000	180.0	6	50	1
58172.335	28.75	1	1	3	29.50	0	37.916904166667	-122.31756700000	180.0	6	50	1
58172.386	28.75	1	1	3	29.50	0	37.916852500000	-122.31756700000	180.0	6	50	1
58172.434	28.75	1	1	3	29.50	0	37.916852500000	-122.31756700000	180.0	6	50	1
58172.485	28.75	1	1	3	29.50	0	37.916852500000	-122.31756700000	180.0	6	50	1
58172.535	28.75	1	1	3	29.50	0	37.916852500000	-122.31756700000	180.0	6	50	1
58172.586	28.69	1	1	3	29.50	104.599998	37.916800666667	-122.31756700000	180.0	6	50	1
58172.634	28.69	1	1	3	29.50	104.599998	37.916800666667	-122.31756700000	180.0	6	50	1
58172.685	28.72	1	1	3	29.50	104.5	37.916800666667	-122.31756700000	180.0	6	50	1
58172.735	28.72	1	1	3	29.50	104.5	37.916800666667	-122.31756700000	180.0	6	50	1
58172.784	28.78	1	1	3	29.50	104.300003	37.916749000000	-122.31756700000	180.0	6	50	1
58172.834	28.78	1	1	3	29.50	104.300003	37.916749000000	-122.31756700000	180.0	6	50	1
58172.885	28.72	1	1	3	29.50	104.300003	37.916749000000	-122.31756700000	180.0	6	50	1
58172.934	28.72	1	1	3	29.50	104.300003	37.916749000000	-122.31756700000	180.0	6	50	1
58172.985	28.72	1	1	3	29.50	104.300003	37.916697333333	-122.31756716667	180.1	6	50	1
58173.033	28.72	1	1	3	29.50	104.300003	37.916697333333	-122.31756716667	180.1	6	50	1
58173.084	28.72	1	1	3	29.50	104	37.916697333333	-122.31756716667	180.1	6	50	1
58173.134	28.72	1	1	3	29.50	104	37.916697333333	-122.31756716667	180.1	6	50	1
58173.185	28.69	1	1	3	29.50	104	37.916645500000	-122.31756733333	180.1	6	50	1
58173.233	28.69	1	1	3	29.50	104	37.916645500000	-122.31756733333	180.1	6	50	1
58173.284	28.69	1	1	3	29.50	103.5	37.916645500000	-122.31756733333	180.1	6	50	1
58173.334	28.69	1	1	3	29.50	103.5	37.916645500000	-122.31756733333	180.1	6	50	1
58173.385	28.81	1	1	3	29.50	103.300003	37.916593833333	-122.31756733333	180.0	6	50	1
58173.433	28.81	1	1	3	29.50	103.300003	37.916593833333	-122.31756733333	180.0	6	50	1
58173.484	28.75	1	1	3	29.50	103.099998	37.916593833333	-122.31756733333	180.0	6	50	1
58173.534	28.75	1	1	3	29.50	103.099998	37.916593833333	-122.31756733333	180.0	6	50	1
58173.585	28.72	1	1	3	29.50	102.900002	37.916542000000	-122.31756750000	180.1	6	50	1
58173.633	28.72	1	1	3	29.50	102.900002	37.916542000000	-122.31756750000	180.1	6	50	1
58173.684	28.69	1	1	3	29.50	102.900002	37.916542000000	-122.31756750000	180.1	6	50	1
58173.734	28.69	1	1	3	29.50	102.900002	37.916542000000	-122.31756750000	180.1	6	50	1
58173.785	28.72	1	1	3	29.50	102.5	37.916490333333	-122.31756750000	180.0	6	50	1
58173.833	28.72	1	1	3	29.50	102.5	37.916490333333	-122.31756750000	180.0	6	50	1
58173.884	28.81	1	1	3	29.50	102.300003	37.916490333333	-122.31756750000	180.0	6	50	1
58173.934	28.81	1	1	3	29.50	102.300003	37.916490333333	-122.31756750000	180.0	6	50	1
58173.985	28.75	1	1	3	29.50	102.300003	37.916438666667	-122.31756750000	180.0	6	50	1
58174.033	28.75	1	1	3	29.50	102.300003	37.916438666667	-122.31756750000	180.0	6	50	1
58174.084	28.72	1	1	3	29.50	102.300003	37.916438666667	-122.31756750000	180.0	6	50	1
58174.134	28.72	1	1	3	29.50	102.300003	37.916438666667	-122.31756750000	180.0	6	50	1
58174.185	28.78	1	1	3	29.50	101.900002	37.916386833333	-122.31756750000	180.0	6	50	1
58174.233	28.78	1	1	3	29.50	101.900002	37.916386833333	-122.31756750000	180.0	6	50	1
58174.284	28.81	1	1	3	29.50	101.699997	37.916386833333	-122.31756750000	180.0	6	50	1
58174.334	28.81	1	1	3	29.50	101.699997	37.916386833333	-122.31756750000	180.0	6	50	1
58174.385	28.78	1	1	3	29.50	101.5	37.916335000000	-122.31756750000	180.0	6	50	1
58174.433	28.78	1	1	3	29.50	101.5	37.916335000000	-122.31756750000	180.0	6	50	1
58174.484	28.78	1	1	3	29.50	101.400002	37.916335000000	-122.31756750000	180.0	6	50	1
58174.534	28.78	1	1	3	29.50	101.400002	37.916335000000	-122.31756750000	180.0	6	50	1
58174.585	28.75	1	1	3	29.50	101.199997	37.916283166667	-122.31756750000	180.0	6	50	1
58174.633	28.75	1	1	3	29.50	101.199997	37.916283166667	-122.31756750000	180.0	6	50	1
58174.684	28.78	1	1	3	29.50	100.900002	37.916283166667	-122.31756750000	180.0	6	50	1
58174.734	28.78	1	1	3	29.50	100.900002	37.916283166667	-122.31756750000	180.0	6	50	1
58174.785	28.75	1	1	3	29.50	100.699997	37.916231333333	-122.31756750000	180.0	6	50	1
58174.833	28.75	1	1	3	29.50	100.699997	37.916231333333	-122.31756750000	180.0	6	50	1
58174.884	28.81	1	1	3	29.50	100.5	37.916231333333	-122.31756750000	180.0	6	50	1
58174.933	28.81	1	1	3	29.50	100.5	37.916231333333	-122.31756750000	180.0	6	50	1
58174.984	28.78	1	1	3	29.50	100.300003	37.916179666667	-122.31756716667	179.7	11	50	1
58175.033	28.78	1	1	3	29.50	100.300003	37.916179666667	-122.31756716667	179.7	11	50	1
58175.084	28.81	1	1	3	29.50	57	37.916179666667	-122.31756716667	179.7	11	50	1
58175.134	28.81	1	1	3	29.50	57	37.916179666667	-122.31756716667	179.7	11	50	1
58175.185	28.78	1	1	3	29.50	56.900002	37.916127833333	-122.31756716667	180.0	11	50	1
58175.233	28.78	1	1	3	29.50	56.900002	37.916127833333	-122.31756716667	180.0	11	50	1
58175.284	28.72	1	1	3	29.50	56.900002	37.916127833333	-122.31756716667	180.0	11	50	1
58175.334	28.72	1	1	3	29.50	56.900002	37.916127833333	-122.31756716667	180.0	11	50	1
58175.385	28.72	1	1	3	29.50	55.900002	37.916076000000	-122.31756700000	179.9	11	50	1
58175.433	28.72	1	1	3	29.50	55.900002	37.916076000000	-122.31756700000	179.9	11	50	1
58175.484	28.67	1	1	3	29.06	55.900002	37.916076000000	-122.31756700000	179.9	11	50	1
58175.534	28.67	1	1	3	29.06	55.900002	37.916076000000	-122.31756700000	179.9	11	50	1
58175.585	28.72	1	1	3	29.06	55.099998	37.916024333333	-122.31756700000	180.0	11	50	1
58175.633	28.72	1	1	3	29.06	55.099998	37.916024333333	-122.31756700000	180.0	11	50	1
58175.684	28.69	1	1	3	29.06	55	37.916024333333	-122.31756700000	180.0	11	50	1
58175.733	28.69	1	1	3	29.06	55	37.916024333333	-122.31756700000	180.0	11	50	1
58175.785	28.64	1	1	3	26.82	54.599998	37.915972666667	-122.31756700000	180.0	11	50	1
58175.833	28.64	1	1	3	26.82	54.599998	37.915972666667	-122.31756700000	180.0	11	50	1
58175.884	28.56	1	1	3	26.82	54.299999	37.915972666667	-122.31756700000	180.0	11	50	1
58175.934	28.56	1	1	3	26.82	54.299999	37.915972666667	-122.31756700000	180.0	11	50	1
58175.985	28.47	1	1	3	26.82	53.900002	37.915921166667	-122.31756716667	180.1	11	50	1
58176.033	28.47	1	1	3	26.82	53.900002	37.915921166667	-122.31756716667	180.1	11	50	1
58176.084	28.47	1	1	3	26.82	53.400002	37.915921166667	-122.31756716667	180.1	11	50	1
58176.134	28.47	1	1	3	26.82	53.400002	37.915921166667	-122.31756716667	180.1	11	50	1
58176.185	28.47	1	1	3	26.82	53	37.915869833333	-122.31756733333	180.1	11	50	1
58176.233	28.47	1	1	3	26.82	53	37.915869833333	-122.31756733333	180.1	11	50	1
58176.284	28.47	1	1	3	26.82	53	37.915869833333	-122.31756733333	180.1	11	50	1
58176.333	28.47	1	1	3	26.82	53	37.915869833333	-122.31756733333	180.1	11	50	1
58176.385	28.39	1	1	3	26.82	52.400002	37.915818833333	-122.31756733333	180.0	11	50	1
58176.433	28.39	1	1	3	26.82	52.400002	37.915818833333	-122.31756733333	180.0	11	50	1
58176.484	28.28	1	1	3	26.82	52.099998	37.915818833333	-122.31756733333	180.0	11	50	1
58176.534	28.28	1	1	3	26.82	52.099998	37.915818833333	-122.31756733333	180.0	11	50	1
58176.585	28.22	1	1	3	26.82	51.900002	37.915767833333	-122.31756750000	180.1	11	50	1
58176.633	28.22	1	1	3	26.82	51.900002	37.915767833333	-122.31756750000	180.1	11	50	1
58176.684	28.19	1	1	3	26.82	51.599998	37.915767833333	-122.31756750000	180.1	11	50	1
58176.734	28.19	1	1	3	26.82	51.599998	37.915767833333	-122.31756750000	180.1	11	50	1
58176.785	28.22	1	1	3	24.59	51.400002	37.915717000000	-122.31756766667	180.1	11	50	1
58176.833	28.22	1	1	3	24.59	51.400002	37.915717000000	-122.31756766667	180.1	11	50	1
58176.884	28.08	1	1	3	24.59	51	37.915717000000	-122.31756766667	180.1	11	50	1
58176.934	28.08	1	1	3	24.59	51	37.915717000000	-122.31756766667	180.1	11	50	1
58176.985	28.00	1	1	3	24.59	50.700001	37.915666333333	-122.31756783333	180.1	11	50	1
58177.033	28.00	1	1	3	24.59	50.700001	37.915666333333	-122.31756783333	180.1	11	50	1
58177.084	27.92	1	1	3	24.59	50.700001	37.915666333333	-122.31756783333	180.1	11	50	1
58177.134	27.92	1	1	3	24.59	50.700001	37.915666333333	-122.31756783333	180.1	11	50	1
58177.185	27.94	1	1	3	24.59	50.099998	37.915616000000	-122.31756816667	180.3	11	50	1
58177.233	27.94	1	1	3	24.59	50.099998	37.915616000000	-122.31756816667	180.3	11	50	1
58177.284	27.89	1	1	3	24.59	50.099998	37.915616000000	-122.31756816667	180.3	11	50	1
58177.334	27.89	1	1	3	24.59	50.099998	37.915616000000	-122.31756816667	180.3	11	50	1
58177.385	27.86	1	1	3	24.59	49.700001	37.915565833333	-122.31756833333	180.2	11	50	1
58177.433	27.86	1	1	3	24.59	49.700001	37.915565833333	-122.31756833333	180.2	11	50	1
58177.484	27.67	1	1	3	24.59	49.5	37.915565833333	-122.31756833333	180.2	11	50	1
58177.533	27.67	1	1	3	24.59	49.5	37.915565833333	-122.31756833333	180.2	11	50	1
58177.585	27.56	1	1	3	24.59	49.299999	37.915515833333	-122.31756833333	180.0	11	50	1
58177.633	27.56	1	1	3	24.59	49.299999	37.915515833333	-122.31756833333	180.0	11	50	1
58177.684	27.67	1	1	3	24.59	49.099998	37.915515833333	-122.31756833333	180.0	11	50	1
58177.734	27.67	1	1	3	24.59	49.099998	37.915515833333	-122.31756833333	180.0	11	50	1
58177.784	27.58	1	1	3	22.35	49	37.915466166667	-122.31756850000	180.2	11	50	1
58177.833	27.58	1	1	3	22.35	49	37.915466166667	-122.31756850000	180.2	11	50	1
58177.884	27.50	1	1	3	22.35	48.700001	37.915466166667	-122.31756850000	180.2	11	50	1
58177.934	27.50	1	1	3	22.35	48.700001	37.915466166667	-122.31756850000	180.2	11	50	1
58177.985	27.47	1	1	3	22.35	48.599998	37.915416500000	-122.31756866667	180.2	11	50	1
58178.033	27.47	1	1	3	22.35	48.599998	37.915416500000	-122.31756866667	180.2	11	50	1
58178.084	27.36	1	1	3	22.35	48.400002	37.915416500000	-122.31756866667	180.2	11	50	1
58178.134	27.36	1	1	3	22.35	48.400002	37.915416500000	-122.31756866667	180.2	11	50	1
58178.185	27.25	1	1	3	22.35	48.099998	37.915367333333	-122.31756866667	180.0	11	50	1
58178.234	27.25	1	1	3	22.35	48.099998	37.915367333333	-122.31756866667	180.0	11	50	1
58178.285	27.28	1	1	3	22.35	47.900002	37.915367333333	-122.31756866667	180.0	11	50	1
58178.335	27.28	1	1	3	22.35	47.900002	37.915367333333	-122.31756866667	180.0	11	50	1
58178.386	27.22	1	1	3	22.35	47.900002	37.915318166667	-122.31756866667	180.0	11	50	1
58178.434	27.22	1	1	3	22.35	47.900002	37.915318166667	-122.31756866667	180.0	11	50	1
58178.485	27.19	1	1	3	22.35	47.5	37.915318166667	-122.31756866667	180.0	11	50	1
58178.535	27.19	1	1	3	22.35	47.5	37.915318166667	-122.31756866667	180.0	11	50	1
58178.586	27.17	1	1	3	22.35	47.400002	37.915269333333	-122.31756833333	179.7	11	50	1
58178.634	27.17	1	1	3	22.35	47.400002	37.915269333333	-122.31756833333	179.7	11	50	1
58178.685	27.06	1	1	3	22.35	47.400002	37.915269333333	-122.31756833333	179.7	11	50	1
58178.734	27.06	1	1	3	22.35	47.400002	37.915269333333	-122.31756833333	179.7	11	50	1
58178.786	26.94	1	1	3	20.12	47.299999	37.915220666667	-122.31756866667	180.3	11	50	1
58178.834	26.94	1	1	3	20.12	47.299999	37.915220666667	-122.31756866667	180.3	11	50	1
58178.885	26.89	1	1	3	20.12	47.200001	37.915220666667	-122.31756866667	180.3	11	50	1
58178.935	26.89	1	1	3	20.12	47.200001	37.915220666667	-122.31756866667	180.3	11	50	1
58178.986	26.89	1	1	3	20.12	47.099998	37.915172166667	-122.31756850000	179.8	11	50	1
58179.034	26.89	1	1	3	20.12	47.099998	37.915172166667	-122.31756850000	179.8	11	50	1
58179.085	26.83	1	1	3	20.12	46.900002	37.915172166667	-122.31756850000	179.8	11	50	1
58179.135	26.83	1	1	3	20.12	46.900002	37.915172166667	-122.31756850000	179.8	11	50	1
58179.186	26.72	1	1	3	20.12	46.799999	37.915124000000	-122.31756850000	180.0	11	50	1
58179.234	26.72	1	1	3	20.12	46.799999	37.915124000000	-122.31756850000	180.0	11	50	1
58179.285	26.69	1	1	3	20.12	46.700001	37.915124000000	-122.31756850000	180.0	11	50	1
58179.335	26.69	1	1	3	20.12	46.700001	37.915124000000	-122.31756850000	180.0	11	50	1
58179.386	26.64	1	1	3	20.12	46.599998	37.915075833333	-122.31756833333	179.8	11	50	1
58179.434	26.64	1	1	3	20.12	46.599998	37.915075833333	-122.31756833333	179.8	11	50	1
58179.484	26.56	1	1	3	20.12	46.5	37.915075833333	-122.31756833333	179.8	11	50	1
58179.534	26.56	1	1	3	20.12	46.5	37.915075833333	-122.31756833333	179.8	11	50	1
58179.585	26.50	1	1	3	20.12	46.5	37.915028000000	-122.31756800000	179.7	11	50	1
58179.633	26.50	1	1	3	20.12	46.5	37.915028000000	-122.31756800000	179.7	11	50	1
58179.684	26.44	1	1	3	20.12	46.400002	37.915028000000	-122.31756800000	179.7	11	50	1
58179.734	26.44	1	1	3	20.12	46.400002	37.915028000000	-122.31756800000	179.7	11	50	1
58179.785	26.42	1	1	3	17.88	46.400002	37.914980333333	-122.31756783333	179.8	11	50	1
58179.833	26.42	1	1	3	17.88	46.400002	37.914980333333	-122.31756783333	179.8	11	50	1
58179.884	26.33	1	1	3	17.88	46.400002	37.914980333333	-122.31756783333	179.8	11	50	1
58179.933	26.33	1	1	3	17.88	46.400002	37.914980333333	-122.31756783333	179.8	11	50	1
58179.985	26.33	1	1	3	17.88	46.299999	37.914933000000	-122.31756733333	179.5	11	50	1
58180.033	26.33	1	1	3	17.88	46.299999	37.914933000000	-122.31756733333	179.5	16	50	1
